,title,star_count,review_count,attributes,address,hours,menu,phone,website,city,state,pictures
113,,,,,,,,,,Avon,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOwRUfCHRnlaTN0T1ZU28-APyqiHzGg5cD1RG_3=s942-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNjmynqA1Syi4CMIt2MYc8thwaMTRyUJsjxC6-A=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPp19KjDL2VEmvT69cb7QxK9LReLYnC0NM_P71x=s1354-p-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpjDSI5fBDdvX9Yvw2rhDfNqsC5cmLAgrulYAG=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPgakiybCtvPUvZJDPINRJRFDIz_EQtcFws46oP=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNuwKSfMl3FXD4eESdNnSHNzjM8kybeMT7j_vXE=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNc3oBwgIhheNPFq-MaPwWTkjQArhnaiY9D_iYE=s812-k-no']"
114,,,,,,,,,,Avon,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOwRUfCHRnlaTN0T1ZU28-APyqiHzGg5cD1RG_3=s942-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNjmynqA1Syi4CMIt2MYc8thwaMTRyUJsjxC6-A=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPp19KjDL2VEmvT69cb7QxK9LReLYnC0NM_P71x=s1354-p-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpjDSI5fBDdvX9Yvw2rhDfNqsC5cmLAgrulYAG=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPgakiybCtvPUvZJDPINRJRFDIz_EQtcFws46oP=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNuwKSfMl3FXD4eESdNnSHNzjM8kybeMT7j_vXE=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNc3oBwgIhheNPFq-MaPwWTkjQArhnaiY9D_iYE=s812-k-no']"
115,Golden Greek Restaurant & Pub,4.2,726 Google reviews,"['$$', 'Family restaurant']","474 Putnam Pike, Dayville, CT 06241","{'Tuesday': '11AM–8PM', 'Wednesday': '11AM–8PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM', 'Saturday': '11AM–9PM', 'Sunday': '11AM–8PM', 'Monday': '11AM–8PM'}",/search?q=golden+greek+restaurant+%26+pub+phone&ludocid=11734313938751809336&sa=X&ved=2ahUKEwiJrIamsYbuAhWyFVkFHQDLASIQ6BMwCXoECAcQAg,(860) 774-0167,https://www.goldengreekrestaurantandpub.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOpCjhSMYk5jMXkhOI2GWRnAifqAf07wSWChp5U=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPtHjCgsq8uJU0e7apH6W_x9OfY_Y54awWNGtoP=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipON7Q3yLNgTHskDN84_Sp1AjW1RLxmXkcrNdnCm=s812-k-no']"
116,Black Dog Bar and Grille,4.6,"1,159 Google reviews","['$$', 'Barbecue restaurant']","146 Park Rd, Putnam, CT 06260","{'Tuesday': '3:30–9PM', 'Wednesday': '3:30–9PM', 'Thursday': '3:30–9PM', 'Friday': '12–10PM', 'Saturday': '12–10PM', 'Sunday': '12–9PM', 'Monday': '3:30–9PM'}",http://www.blackdogbarandgrille.com/black-dog-bar-and-grille-ct-drinks/,(860) 928-0501,http://www.blackdogbarandgrille.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipN7n84lmnv9pM9_jS9MMeu-rTVGQ2W1LnZNWkwh=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO4I954f_pG8HIZpdOFDsFIXC20_W2HC7-o3FX9=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNEhtBvSJZsskjmIt7c6Wdc8PvapbzODtSTkUw7=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMmI4JWyejxGotFkFFnsIpLvsA0F_sR2i2KUWEC=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMjekVOrxNPFOt0Rz6CA_aZWL0F-vK17jfLds50=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOIv4N8F0fx7Y1xecgFmral3bVuuGMnG3YRNGJ5=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPTm2It4ss5-UGB_XGd3-5qP1J5xWfsnwcHft0c=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOoXgoex08mv2NukrIOlZQlzy7-0yeAsA2vZ6HQ=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipORkr3oxgO5IqokzX5kWThfyZWPdBIphZmFU9SF=s773-k-no']"
117,Zips Diner,4.5,"1,108 Google reviews","['$', 'Diner']","Rte 101 and 12, Dayville, CT 06241","{'Tuesday': '6AM–9PM', 'Wednesday': '6AM–9PM', 'Thursday': '6AM–9PM', 'Friday': '6AM–9PM', 'Saturday': '6AM–9PM', 'Sunday': '6AM–9PM', 'Monday': '6AM–9PM'}",,(860) 774-6335,,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipPJwZSsnMERATaOayeaZuVF1mKpV2UkbBtHu3c=s670-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMld5AxQw9RrH1gYF-xwCZ9VraZmGPDkB5ln3U=s449-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPv1Qp9wQmKDxx9-nmaGe0r_fUlMnGLCHPdZyY=s670-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPEBwGrUMSStdJhDedh27KcR6CWpH1OZF_Gjyk=s593-k-no']"
118,Mexican Grill Dayville,4.4,405 Google reviews,"['$$', 'Mexican restaurant']","1086 N Main St, Dayville, CT 06241",,,(860) 412-9115,https://www.mexicangrilldayvillect.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipNvSUV3xNRLWT4bT24BfITTHerPJFOM2FnPcCiz=s1127-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP6LEG4xwTUpmIvPlN2RPoUyT-28F112T2c4I8_=s848-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN8iYdXiRw-5c3pEhHuf6iyvlrZ-npA6L6avzQk=s1031-k-no']"
119,Railside Tavern,4.4,401 Google reviews,['Bar & grill'],"460 Hartford Pike, Dayville, CT 06241","{'Tuesday': '11:30AM–9PM', 'Wednesday': '11:30AM–9PM', 'Thursday': '11:30AM–9PM', 'Friday': '11:30AM–9PM', 'Saturday': '11:30AM–9PM', 'Sunday': '11:30AM–9PM', 'Monday': '11:30AM–9PM'}",,(860) 774-4400,http://www.railsidetavern.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipMxVFPo8AujY4BkZ7_vboGuTHdZo2i4K7CuPDK6=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMB8ksCebaUjmt1M9GGB9PoiyM1LhYVKBBQTdWw=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMj9c3lO0WfkJdTC_uwhaKc2pzpTfkFy1LGvR-_=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO36pV3VwQYDJmGXuQCoiKBv_6ZJxa1darmqJ65=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPTqdBFmn9MC8QxJoVm8dTC0Xmy--XXmKPbjTIG=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN2DCW93ST7MQZbifzASn2emPhSEtblorvvtyBm=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMVqnDbwvheIs9fIP-PvEtgfJ8_hBB1IRBZaO3L=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNk2TE7iYedk5NghiLGiY3AMnVHUPTLGucZoYn4=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP844P5UBNoSbd_JmWZ3v3Hc1fXGlEokERHkrgf=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOuSMo04zK-fMo9-eJoGhbzAu99Vor8orIt8Wvq=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMSKIB6O27x62STcIhvJx0Z7qP7xsbKNwuDCcdy=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM7v2ub6XWZonBIZ6go3NHbgfrl8bzxhd-Bg0RK=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMer3bBL9T3y0I16m9u6qEl7NIlNKyFLEb2C3f-=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOLnEewxIBXZbcm9WfuzcZs9nRevsVqH3_oGUnw=s1016-k-no']"
120,,,,,,,,,,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipMxVFPo8AujY4BkZ7_vboGuTHdZo2i4K7CuPDK6=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMB8ksCebaUjmt1M9GGB9PoiyM1LhYVKBBQTdWw=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMj9c3lO0WfkJdTC_uwhaKc2pzpTfkFy1LGvR-_=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO36pV3VwQYDJmGXuQCoiKBv_6ZJxa1darmqJ65=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPTqdBFmn9MC8QxJoVm8dTC0Xmy--XXmKPbjTIG=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN2DCW93ST7MQZbifzASn2emPhSEtblorvvtyBm=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMVqnDbwvheIs9fIP-PvEtgfJ8_hBB1IRBZaO3L=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNk2TE7iYedk5NghiLGiY3AMnVHUPTLGucZoYn4=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP844P5UBNoSbd_JmWZ3v3Hc1fXGlEokERHkrgf=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOuSMo04zK-fMo9-eJoGhbzAu99Vor8orIt8Wvq=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMSKIB6O27x62STcIhvJx0Z7qP7xsbKNwuDCcdy=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM7v2ub6XWZonBIZ6go3NHbgfrl8bzxhd-Bg0RK=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMer3bBL9T3y0I16m9u6qEl7NIlNKyFLEb2C3f-=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOLnEewxIBXZbcm9WfuzcZs9nRevsVqH3_oGUnw=s1016-k-no']"
121,4 G's Restaurant & Pizza,4.4,575 Google reviews,"['$', 'Pizza restaurant']","305 Hartford Pike, Dayville, CT 06241","{'Tuesday': '6AM–8PM', 'Wednesday': '6AM–8PM', 'Thursday': '6AM–8PM', 'Friday': '6AM–9PM', 'Saturday': '6AM–9PM', 'Sunday': '7AM–9PM', 'Monday': '6AM–8PM'}",,(860) 779-3659,http://4gspizzeria.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipNw32OlJnxJyE5kHr-_sJXl47L3PE015JW05zcF=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOHIzssjhnwab61f7die5HgHVfhn3NoHPTR-5M=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNiHT9uoZ9H8Dgy-sai3unRQSYF6kW30HqL_IFN=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN4NbjShhMBotNqhgn6ZoEiuYri6BPPwZcEX0uW=s1089-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNX9XntGU5PAtRLmXSwgds6_r-Q9Aye-MC8zZ40=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNieq3Ef7JgYxMZPcpelhx6LCbbHJT4GR-ZyhSq=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP27ZVvPCMQRVc-wGmAD7hHMugxu_dGKbls2dSj=s773-k-no']"
122,Yamato Sushi & Steak House,4.2,236 Google reviews,"['$$', 'Japanese restaurant']","729 Hartford Pike, Dayville, CT 06241","{'Tuesday': '11:30AM–8:30PM', 'Wednesday': '11:30AM–8:30PM', 'Thursday': '11:30AM–8:30PM', 'Friday': '11:30AM–9:30PM', 'Saturday': '11:30AM–9:30PM', 'Sunday': '12–8:30PM', 'Monday': 'Closed'}",http://yamatoct.com/menu.html,(860) 774-0888,http://www.yamatoct.com/,Ballouville,Connecticut,['https://lh5.googleusercontent.com/p/AF1QipNbiBctW440gaNZvdlyLN1XrRopK7T8r3aWUimu=s1354-k-no']
123,Gut Bustas,4.8,221 Google reviews,"['$', 'American restaurant']","915 N Main St, Danielson, CT 06239","{'Tuesday': 'Closed', 'Wednesday': '10AM–6PM', 'Thursday': '10AM–6PM', 'Friday': '10AM–6PM', 'Saturday': '10AM–6PM', 'Sunday': '10AM–4PM', 'Monday': 'Closed'}",,(860) 933-8615,http://www.facebook.com/GutBustas,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipMzIcx-U8H9BMcJgwLYlgSwuUUOJusHSWNSWTUA=s894-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMFmUvaedl1qUu0z2aBuxYzGZynjolHgpYn9FvG=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNc2qwIAZAYr1eWHZk1MBZxb3fxPhZ-qnnRFcSj=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP8i_kLo1l6c6tUYs5k6utf3pAXsMlpC-g_0ZiE=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOOWDnu1JyP0BM0I-FwgX9sRGprEXruZiF5OGRp=s960-k-no']"
124,Elizabeth's Farmhouse,4.8,375 Google reviews,"['$$', 'Restaurant']","75-81 Canal St, Putnam, CT 06260","{'Tuesday': '11:30AM–8:30PM', 'Wednesday': '11:30AM–8:30PM', 'Thursday': '11:30AM–8:30PM', 'Friday': '11:30AM–9PM', 'Saturday': '11:30AM–9PM', 'Sunday': 'Closed', 'Monday': 'Closed'}",,(860) 928-2200,http://www.elizabethsfarmhouse.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipPCvRrHdDjM9LovRBM_aVDGoHAtktvVv00H17gd=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN9FLf0VxVVIftTpG3JEXc_ppr5k-U5rHYzfp3R=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMhwJBxVh0XjF1SSI2Hpf7jxqq_8gLrBXng1AlW=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNEMg_LcwJHiwzhcJa7Cix9f8gXg4BfESjMV5hQ=s676-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM8SH0fCQobWy4Z7DGQPBxjVqf9UjhzwMppkQ3D=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNcFtwz291HEpYQQNSAx71o4S_4iLAnVgWOtXa1=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMFT8BalzKB2o75DRIp4hjL1wHo1QcBiDYI1wYu=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP2y6wWZIYOLYCGtE7v6qt7S3UIdI6US0aZ3wIZ=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOrEvQfYd4qC8YsHH7JjyNK66e5VWsENf69dGJZ=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMhMkis0pwUA3ftbfcwOT2mU8BY4Q_LQqylaTZY=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPejD4d3a2kSzq48eVwDhR2hG4XAREEiPSr3HjU=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM_oxho0hBEgc8ofZBmX8L9Xxf01Z32-_RFclsE=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNAlar9bhOeRoWZ-D25pb5T3hRo-VaR1L9Jt-h4=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOYcuZ1u4pCRN7JftFwvkSs_nob8r3vWJPVuQ2K=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO5F4AWc_cwYR6uYaNjWee2_vNjzocEu26YpMZ5=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO9WDYRvj5L9uxu1GyMaDt0_O3tSIK0kEGGIxaV=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNr6O3DqojulzKrApbRjARn43Gk1oJqLVOUQ0zg=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMwWyShunKmW6vDAiJEA7xTM1Y7gDSZaTfZwI0a=s1193-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNfawoMD-9KslGOL8C7q_21Y7kqguKbsRdhMcMn=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM3bWIUStybF2VE3Klsh9OV-KkQVkrO1D_jOF7T=s901-k-no']"
125,The Dubliner,4.5,91 Google reviews,['Restaurant'],"165 Hartford Pike, Dayville, CT 06241","{'Tuesday': '10AM–3PM', 'Wednesday': '10AM–3PM', 'Thursday': '10AM–3PM', 'Friday': '10AM–3PM', 'Saturday': '10AM–3PM', 'Sunday': 'Closed', 'Monday': '10AM–3PM'}",,(860) 779-3795,https://www.dublinerct.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipMeci0b0HiClkghNe9MYXcyLDl3I769EsHH2_gV=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN28Ofzu2Mt9Nb6_Rr6EfsQWjTyCukhtDS-4QAl=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO_TqPQCEUsEJHJlnZs2ir4LaqmDvEUcgJX0yjR=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNGBOgBD-q5UZusuvj44DLzaPCODVF0fe7B_MDH=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO0afRpnWAGQ9YwAyyJ-ZO8MP_I2a3ukpyG_0a6=s1031-k-no']"
126,99 Restaurants,4.1,813 Google reviews,"['$$', 'Restaurant']","1068 Killingly Commons Drive, Dayville, CT 06241","{'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9:30PM', 'Friday': '11AM–9:30PM', 'Saturday': '11AM–9:30PM', 'Sunday': '11AM–9PM', 'Monday': '11AM–9PM'}",http://ninetynine.olo.com/menu/killingly-ct,(860) 774-3399,http://www.99restaurants.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOiNWYZ6FceaLp_Wi9nIm8uNlP3Rza7df2BzbYq=s480-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMzLxbnXyqMY7ZIPQK7VJmJQor8SkK0e6FK_UO3=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNWcS5xXadNvoJ0Uzza8o01hpcmqbIcmBgj2s1h=s256-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO8C8WUZar3ylc93nVLThjz0MczH2g61v1MDEZg=s480-k-no']"
127,Jessica Tuesday's,4.5,266 Google reviews,"['$$', 'Restaurant']","35 Main Street, Putnam, CT 06260","{'Tuesday': '11AM–4PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM', 'Saturday': '11AM–9PM', 'Sunday': 'Closed', 'Monday': '11AM–4PM'}",http://jessicatuesdays.com/social-plates,(860) 928-5118,http://jessicatuesdays.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipO8byYQc12MIZ9j1z3w1avJuaQPQrHE86SYNKku=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpeVAwa0qfc5Hg5mQri5Ce1mVqzQU0y479vsNf=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNZuS67tyLh-0C7_RU2buif1QIa1waUtwIa6tkJ=s1160-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPGcoqRhkQkDb_xbd9ImgS_g7t7xCuedp4uajKf=s811-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpLP_yCQ13ftW4WQEzVVYoxCxrtCMzSc3FSHST=s750-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMeH5o8Pf3apNSNHSE_lx6G1vzM5KuBiNjgqptr=s1016-k-no']"
128,The Stomping Ground,4.5,497 Google reviews,"['$$', 'Eclectic restaurant']","132 Main Street, Putnam, CT 06260","{'Tuesday': '11AM–1AM', 'Wednesday': '11AM–1AM', 'Thursday': '11AM–1AM', 'Friday': '11AM–2AM', 'Saturday': '11AM–2AM', 'Sunday': '11AM–12AM', 'Monday': 'Closed'}",http://the-stomping-ground.com/craft-beer/,(860) 928-7900,http://www.the-stomping-ground.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipPneahiqSDwvkqavSPr4yKwWfuVrB3bWzTbUWEF=s954-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOCUQ14NrK8KAhmlZdr9tm8V7eZKQuJJVhOO-Lo=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNnpKwKjKVpurIv3UB35Q6r-ylzq-UsERJr1t2u=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPj-dDBUNjhmal0iaSNAYvQF8IuWCbCL19JMNe6=s676-k-no']"
129,85 Main,4.4,457 Google reviews,"['$$$', 'New American restaurant']","85 Main Street, Putnam, CT 06260","{'Tuesday': '11:30AM–9:30PM', 'Wednesday': '11:30AM–9:30PM', 'Thursday': '11:30AM–9:30PM', 'Friday': '11:30AM–9:30PM', 'Saturday': '11:30AM–9:30PM', 'Sunday': '11:30AM–9:30PM', 'Monday': '11:30AM–9:30PM'}",/search?q=85+main+phone&ludocid=9657541122021288370&sa=X&ved=2ahUKEwihj7f9sobuAhUkElkFHeJMCKUQ6BMwCHoECAYQAg,(860) 928-1660,http://www.85main.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOYXRth7Th8V153j602URqyKdwMLmxI_0FNIp5v=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMfepYqD_sxEpujCJ0dgeh_22VrJXjoo34wxuqY=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO44DgQoRKNZ3kzVDzaGLrCDwkZ10kTXuVSqRKH=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNc5X2lARukXFVJfsnpydl72NnmQVJ2vkB-qGUS=s870-k-no']"
130,Foods N Fudge Gourmet Shop,4.5,15 Google reviews,['Restaurant'],"165 Hartford Pike, Dayville, CT 06241","{'Tuesday': '10AM–3PM', 'Wednesday': '10AM–3PM', 'Thursday': '10AM–3PM', 'Friday': '10AM–3PM', 'Saturday': '10AM–3PM', 'Sunday': '12–4PM', 'Monday': '10AM–3PM'}",,(860) 779-3795,http://foodsnfudge.com/,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipM8K5NpMLfYGM5Mvl6F2WpYbJNRFT0ly3AeNFuZ=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMqiwNcAt1zMsaiJx4H_a1tBaq6da1fkpXyjQ8M=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP-xhPifu9aZijYmzz-v6V3Ri0Q8MAFA_NNJDfq=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMu8nie017V0EePISX38jvmmHCCnWPj7w6jpR6b=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNn5hEOdLZuxyDU3nUazm4x3a9wYcJgaVkESKsb=s773-k-no']"
131,Moe's Southwest Grill,4.2,389 Google reviews,"['$', 'Mexican restaurant']","704 Hartford Pike, Dayville, CT 06241","{'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM', 'Saturday': '11AM–9PM', 'Sunday': '11AM–8PM', 'Monday': '11AM–9PM'}",https://order.moes.com/menu/101920?utm_source=google&utm_medium=organic&utm_campaign=orderAhead,(860) 412-9063,https://www.moes.com/find-a-moes/connecticut/dayville/101920?utm_source=google&utm_medium=organic&utm_campaign=localmaps,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipNt2UWD-2_pEWBjlc3aYZXv4G5-_-i98FiqsXvl=s676-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOgtlzRKHlVncRUJUmUwlfdVc_5aBJr-AQKlk2n=s676-k-no']"
132,Marika's Place,4.5,307 Google reviews,"['$', 'Breakfast restaurant']","156 Providence Pike, Putnam, CT 06260","{'Tuesday': '5:30AM–2PM', 'Wednesday': '5:30AM–2PM', 'Thursday': '5:30AM–2PM', 'Friday': '5:30AM–2PM', 'Saturday': '5:30AM–2PM', 'Sunday': '5:30AM–1PM', 'Monday': '5:30AM–2PM'}",,(860) 928-9400,,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOONavom9QkX9K_p9U2sVzBe3Tt1BSPgU9zyB37=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMwJj9dp9SR94CrwVrLUy1e8PodcyDMXiHRX3AG=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNVDr10TqSlWSZJL37fqYAKIUse0iuGY6c4jVtd=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOopuWFY5-1WKLTxyR0EX8wBiQGc21kRv0gc7QW=s676-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOcd74dG2qkDd-D5NKETwRc03N0MKE0kqcRU4mp=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOlzRGyeX-gpfN4JJqhY21CrQD8eAyV9Zf2bOD2=s1016-k-no']"
133,China Garden,4.2,87 Google reviews,"['$', 'Chinese restaurant']","1074 N Main St, Dayville, CT 06241","{'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM', 'Saturday': '11AM–9PM', 'Sunday': '11:30AM–9PM', 'Monday': '11AM–9PM'}",http://www.chinagardendayville.com/Appetizer.html,(860) 779-1178,http://www.chinagardendayville.com/,Ballouville,Connecticut,['https://lh5.googleusercontent.com/p/AF1QipOMs_LitH10YG0qm4lbPPXD2kck25ZI0ERnf0tI=s1031-k-no']
134,The Broken Crust,4.5,60 Google reviews,['Pizza restaurant'],"185 Kennedy Dr, Putnam, CT 06260","{'Tuesday': '8AM–8PM', 'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM', 'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '8AM–7PM', 'Monday': '8AM–8PM'}",,(860) 928-7500,https://www.facebook.com/The-Broken-Crust-109121553853158/?ref=bookmarks,Ballouville,Connecticut,"['https://lh5.googleusercontent.com/p/AF1QipOQukDPV-X0fO9vM9o3i6-i4UkQUX82JT_Q_4z8=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOLDtG1oN9OOAuqamD87Qi0XMufI2asgCu-wzEl=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMASs7QWGQBhofWNwPX7Gl26LwC05gAiXXyoh-R=s1354-k-no']"
